"vessel_name","MMSI","Flag","AIS_Flag","imo","vessel_class_cat","vessel_class_confidence","vessel_class","vessel_type","previous_port_country","previous_port","trip_start","trip_start_confidence","trip_end","trip_end_confidence","trip_duration_days","end_port","prev_visit_timestamp","entrance","navy","west_basin","mid_basin","east_basin","container","dak_fishing","dak_offshore","fishing","fishing_hours","fishing_eez","fishing_hs","fishing_rfmos","encounter","num_encounters","loitering","num_loitering","AISdisabling","num_AISdisabling","percent_ais_voyage","vv_url"
"HAI FENG 823","412660240","CHN","CHN","8863496","carrier","high","carrier","carrier","GNB","BISSAU",2025-07-21 18:18:21,"4",2025-07-23 06:35:07,"4","1.5","DAKAR",2025-07-08 12:14:04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,TRUE,1,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d9b062f9d-de93-3a60-dd7c-87572c21a53b?&start=2025-07-19&end=2025-07-25"")"
"GLOVIS STELLA","440257000","KOR","KOR","9749570","carrier","low","carrier","other","BEL","ANTWERP",2025-07-22 22:55:27,"4",2025-07-30 14:37:24,"4","7.6","DAKAR",2025-07-30 13:34:26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,97.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3e90af59f-f09d-89cc-0140-4c92fdcbae7f?&start=2025-07-20&end=2025-08-01"")"
"IRIS","629009068","GMB","GMB","8303288","fishing","high","fishing","trawlers","GMB","BANJUL",2025-07-28 13:32:12,"4",2025-07-28 23:51:38,"4","0.4","DAKAR",2025-07-28 22:55:56,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/8b7e94ff6-6fe5-0434-4c10-8f915e9f4a36?&start=2025-07-26&end=2025-07-30"")"
"IRIS","629009068","GMB","GMB","8303288","fishing","high","fishing","trawlers","GMB","BANJUL",2025-09-17 01:33:23,"4",2025-09-17 11:04:18,"4","0.4","DAKAR",2025-09-17 10:15:00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/8b7e94ff6-6fe5-0434-4c10-8f915e9f4a36?&start=2025-09-15&end=2025-09-19"")"
"DIMITRIOS I","629009092","GMB","GMB","8675899","fishing","high","fishing","trawlers","GNB","BISSAU",2025-08-29 14:32:54,"4",2025-08-31 05:14:46,"4","1.6","DAKAR",2025-08-10 19:20:22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f581b4c7a-a4e9-81b0-dd1f-add5a6830a79?&start=2025-08-27&end=2025-09-02"")"
"EIGHTEEN","629009118","GMB","GMB",NA,"fishing","med","fishing","drifting_longline","SEN","DAKAR",2025-08-17 21:29:35,"4",2025-08-18 07:16:56,"4","0.4","DAKAR",2025-08-17 21:29:35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f578a4c52-2123-4510-d4bd-f4fd62fed9a8?&start=2025-08-15&end=2025-08-20"")"
"TWENTY","629009232","GMB","GMB",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-06-03 22:37:50,"4",2025-07-16 02:35:38,"4","42.1","DAKAR",2025-06-03 22:37:50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,TRUE,1,FALSE,0,0.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6bbd91de8-8b1a-ef39-5af1-c12d36d238c7?&start=2025-06-01&end=2025-07-18"")"
"TWENTY","629009232","GMB","GMB",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-21 02:43:59,"4",2025-09-02 07:12:49,"4","43.2","DAKAR",2025-07-21 02:43:59,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,NA,FALSE,NA,FALSE,0,TRUE,1,FALSE,0,1.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6bbd91de8-8b1a-ef39-5af1-c12d36d238c7?&start=2025-07-19&end=2025-09-04"")"
"GABU REEFER","629009266","GMB","GMB","8300949","carrier","high","carrier","carrier","GMB","BANJUL",2025-07-20 15:19:10,"4",2025-07-21 07:38:38,"4","0.7","DAKAR",2025-06-18 01:59:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9827ea1ea-a120-f374-0cc6-138b38bd8130?&start=2025-07-18&end=2025-07-23"")"
"GABU REEFER","629009266","GMB","GMB","8300949","carrier","high","carrier","carrier","GMB","BANJUL",2025-07-30 12:30:16,"4",2025-07-31 07:50:48,"4","0.8","DAKAR",2025-07-22 01:29:23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9827ea1ea-a120-f374-0cc6-138b38bd8130?&start=2025-07-28&end=2025-08-02"")"
"CURE","629100000","GMB","GMB",NA,"fishing","low","fishing","other","GMB","BANJUL",2025-07-03 06:57:00,"3",2025-07-03 17:15:00,"4","0.4","DAKAR",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/4b5e4c2e7-793b-8bfe-1ccc-b002b859a7e5?&start=2025-07-01&end=2025-07-05"")"
"NANGHAM","630123900","GNB","GNB","7327902","fishing","high","fishing","trawlers","GMB","BANJUL",2025-07-12 12:49:25,"4",2025-07-13 05:48:14,"4","0.7","DAKAR",2025-05-20 03:42:28,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/689115283-3bee-3183-8240-4ac710518451?&start=2025-07-10&end=2025-07-15"")"
"UMAIA","630124007","GNB","GNB",NA,"fishing","high","fishing","trawlers","GMB","BANJUL",2025-07-08 19:08:04,"4",2025-07-09 10:12:01,"4","0.6","DAKAR",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/82ae86704-45c9-b874-7c94-53135cbf5acc?&start=2025-07-06&end=2025-07-11"")"
"UMAIA","630124007","GNB","GNB",NA,"fishing","high","fishing","trawlers","GMB","BANJUL",2025-09-08 09:55:08,"3",2025-09-09 13:00:49,"3","1.1","DAKAR",2025-07-21 22:28:49,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,86.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/82ae86704-45c9-b874-7c94-53135cbf5acc?&start=2025-09-06&end=2025-09-11"")"
"BACALAM","630124008","GNB","GNB",NA,"fishing","high","fishing","trawlers","GMB","BANJUL",2025-07-05 15:28:36,"4",2025-07-06 08:30:43,"4","0.7","DAKAR",2024-11-11 03:25:14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1ea684eb3-34e7-885e-a813-29bcbce1f753?&start=2025-07-03&end=2025-07-08"")"
"BACALAM","630124008","GNB","GNB",NA,"fishing","high","fishing","trawlers","GMB","BANJUL",2025-09-08 08:40:22,"4",2025-09-08 21:03:10,"4","0.5","DAKAR",2025-07-19 15:36:01,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,NA,FALSE,NA,FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1ea684eb3-34e7-885e-a813-29bcbce1f753?&start=2025-09-06&end=2025-09-10"")"
"ALFONSO RIERA CUARTO","224026860","ESP","ESP",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-01 13:02:33,"4",2025-07-15 18:53:54,"4","14.2","DAKAR",2025-07-01 13:02:33,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,130,3678.1388888889,"SEN, GNB",FALSE,"IWC, SRFC, ACAP, ICCAT, NAMMCO",FALSE,0,FALSE,0,FALSE,0,99.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a054330ca-a2bd-7d39-14d8-3f381abda295?&start=2025-06-29&end=2025-07-17"")"
"ALFONSO RIERA CUARTO","224026860","ESP","ESP",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-16 03:03:23,"4",2025-08-18 10:52:11,"4","33.3","DAKAR",2025-07-16 03:03:23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,140,12831.4875,"SEN, GNB",FALSE,"NAMMCO, IWC, SRFC, ICCAT, ACAP",FALSE,0,TRUE,1,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a054330ca-a2bd-7d39-14d8-3f381abda295?&start=2025-07-14&end=2025-08-20"")"
"ALFONSO RIERA CUARTO","224026860","ESP","ESP",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-20 13:47:47,"4",2025-09-15 13:05:34,"4","26","DAKAR",2025-08-20 13:47:47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,175,12665.9888888889,"GNB, SEN",FALSE,"NAMMCO, ICCAT, IWC, SRFC, ACAP",FALSE,0,FALSE,0,FALSE,0,99.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a054330ca-a2bd-7d39-14d8-3f381abda295?&start=2025-08-18&end=2025-09-17"")"
"ALFONSO RIERA SEGUND","224032270","ESP","ESP","9175377","fishing","high","fishing","trawlers","SEN","DAKAR",2025-06-18 13:54:27,"4",2025-07-22 10:17:40,"4","33.8","DAKAR",2025-06-18 13:54:27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,375,18972.2694444444,"GNB, SEN",FALSE,"SRFC, NAMMCO, ICCAT, ACAP, IWC",FALSE,0,TRUE,2,FALSE,0,96.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ebdafaa65-595c-2373-4337-eaf2cebdadae?&start=2025-06-16&end=2025-07-24"")"
"ALFONSO RIERA SEGUND","224032270","ESP","ESP","9175377","fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-24 13:02:13,"4",2025-09-01 13:44:57,"4","39","DAKAR",2025-07-24 13:02:13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,445,17677.7013888889,"GNB, SEN",FALSE,"ACAP, IWC, NAMMCO, ICCAT, SRFC",FALSE,0,TRUE,4,FALSE,0,97.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ebdafaa65-595c-2373-4337-eaf2cebdadae?&start=2025-07-22&end=2025-09-03"")"
"ALFONSO RIERA SEGUND","224032270","ESP","ESP","9175377","fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-03 12:50:02,"4",2025-09-30 04:42:33,"4","26.6","DAKAR",2025-09-03 12:50:02,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,210,14478.7333333333,"GNB, SEN",FALSE,"IWC, ACAP, NAMMCO, ICCAT, SRFC",FALSE,0,FALSE,0,FALSE,0,99.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ebdafaa65-595c-2373-4337-eaf2cebdadae?&start=2025-09-01&end=2025-10-02"")"
"PEIX MAR 25","224033000","ESP","ESP","8733744","fishing","high","fishing","trawlers","GNB","BISSAU",2025-05-31 06:16:26,"4",2025-07-02 05:25:01,"4","32","DAKAR",2025-01-22 20:45:55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,440,14668.3277777778,"SEN, GNB",FALSE,"ICCAT, ACAP, SRFC, NAMMCO, IWC",FALSE,0,TRUE,7,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3740d2e32-20fd-74e7-2399-a4ef41b13bf8?&start=2025-05-29&end=2025-07-04"")"
"PEIX MAR 25","224033000","ESP","ESP","8733744","fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-04 18:05:58,"4",2025-07-15 13:45:50,"4","10.8","DAKAR",2025-07-04 18:05:58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,150,3984.56944444444,"SEN, GNB",FALSE,"IWC, SRFC, ICCAT, NAMMCO, ACAP",FALSE,0,TRUE,3,FALSE,0,92.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3740d2e32-20fd-74e7-2399-a4ef41b13bf8?&start=2025-07-02&end=2025-07-17"")"
"PEIX MAR 25","224033000","ESP","ESP","8733744","fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-19 11:25:05,"4",2025-08-19 22:43:06,"4","31.5","DAKAR",2025-07-19 11:25:05,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,215,12896.0416666667,"SEN, GNB",FALSE,"ICCAT, SRFC, ACAP, IWC, NAMMCO",FALSE,0,TRUE,3,FALSE,0,94.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3740d2e32-20fd-74e7-2399-a4ef41b13bf8?&start=2025-07-17&end=2025-08-21"")"
"PEIX MAR 25","224033000","ESP","ESP","8733744","fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-20 18:40:04,"4",2025-09-02 03:42:54,"4","12.4","DAKAR",2025-08-20 18:40:04,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,305,6156.71388888889,"GNB, SEN",FALSE,"SRFC, NAMMCO, IWC, ACAP, ICCAT",FALSE,0,TRUE,1,FALSE,0,99.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3740d2e32-20fd-74e7-2399-a4ef41b13bf8?&start=2025-08-18&end=2025-09-04"")"
"PEIX MAR 25","224033000","ESP","ESP","8733744","fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-03 18:55:10,"4",2025-09-11 07:19:19,"4","7.5","DAKAR",2025-09-03 18:55:10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,150,3825.06666666666,"GNB, SEN",FALSE,"NAMMCO, IWC, ICCAT, SRFC, ACAP",FALSE,0,TRUE,1,FALSE,0,99.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3740d2e32-20fd-74e7-2399-a4ef41b13bf8?&start=2025-09-01&end=2025-09-13"")"
"PEIX MAR 25","224033000","ESP","ESP","8733744","fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-11 22:49:29,"4",2025-09-29 08:16:57,"4","17.4","DAKAR",2025-09-11 22:49:29,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,350,7135.06944444442,"SEN, GNB",FALSE,"IWC, NAMMCO, ICCAT, SRFC, ACAP",FALSE,0,TRUE,1,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3740d2e32-20fd-74e7-2399-a4ef41b13bf8?&start=2025-09-09&end=2025-10-01"")"
"JAIME R","224069140","ESP","ESP","9098880","fishing","high","fishing","trawlers","SEN","DAKAR",2025-06-22 10:58:35,"4",2025-07-24 04:55:17,"4","31.7","DAKAR",2025-06-22 10:58:35,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,75,236.343055555556,"GNB, SEN",FALSE,"SRFC, IWC, NAMMCO, ACAP, ICCAT",FALSE,0,TRUE,26,FALSE,0,18.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c55db3f88-825c-7b5e-ea2b-90578f54ef3f?&start=2025-06-20&end=2025-07-26"")"
"JAIME R","224069140","ESP","ESP","9098880","fishing","high","fishing","trawlers","GNB","BISSAU",2025-09-18 08:33:20,"4",2025-09-19 23:39:31,"4","1.6","DAKAR",2025-09-03 23:22:33,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,20,74.7666666666666,"SEN",FALSE,"NAMMCO, ICCAT, IWC, SRFC, ACAP",FALSE,0,FALSE,0,FALSE,0,35,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c55db3f88-825c-7b5e-ea2b-90578f54ef3f?&start=2025-09-16&end=2025-09-21"")"
"LA PINTA R","224175000","ESP","ESP",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-06-17 00:44:22,"4",2025-07-24 05:29:44,"4","37.2","DAKAR",2025-06-17 00:44:22,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1095,9128.94166666669,"SEN, GNB",FALSE,"SRFC, NAMMCO, ACAP, ICCAT, IWC",FALSE,0,TRUE,60,FALSE,0,60,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c17075854-49bb-6c86-ad25-6b9f2d6f6ddd?&start=2025-06-15&end=2025-07-26"")"
"LA PINTA R","224175000","ESP","ESP",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-27 14:51:54,"4",2025-09-02 04:16:52,"4","36.5","DAKAR",2025-07-27 14:51:54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1405,9323.03750000002,"GNB, SEN",FALSE,"NAMMCO, IWC, SRFC, ICCAT, ACAP",FALSE,0,TRUE,61,FALSE,0,66.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c17075854-49bb-6c86-ad25-6b9f2d6f6ddd?&start=2025-07-25&end=2025-09-04"")"
"LA PINTA R","224175000","ESP","ESP",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-04 18:09:21,"4",2025-09-19 23:40:25,"4","15.2","DAKAR",2025-09-04 18:09:21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,300,8007.3541666667,"GNB, SEN",FALSE,"IWC, ICCAT, NAMMCO, ACAP, SRFC",FALSE,0,TRUE,1,FALSE,0,99.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c17075854-49bb-6c86-ad25-6b9f2d6f6ddd?&start=2025-09-02&end=2025-09-21"")"
"ALFONSO RIERA TERCER","224282000","ESP","ESP","8734877","fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-01 13:05:28,"4",2025-08-04 23:30:17,"4","34.4","DAKAR",2025-07-01 13:05:28,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,270,11308.6472222222,"GNB, SEN",FALSE,"IWC, NAMMCO, ICCAT, ACAP, SRFC",FALSE,0,FALSE,0,FALSE,0,99.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d7f0a49c3-35ca-c6db-7786-d49a798e2e3c?&start=2025-06-29&end=2025-08-06"")"
"ALFONSO RIERA TERCER","224282000","ESP","ESP","8734877","fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-07 11:30:46,"4",2025-09-08 09:42:30,"4","31.9","DAKAR",2025-08-07 11:30:46,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,420,13396.0277777778,"SEN, GNB",FALSE,"IWC, SRFC, NAMMCO, ACAP, ICCAT",FALSE,0,TRUE,1,FALSE,0,99.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d7f0a49c3-35ca-c6db-7786-d49a798e2e3c?&start=2025-08-05&end=2025-09-10"")"
"ALFONSO RIERA TERCER","224282000","ESP","ESP","8734877","fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-10 12:21:35,"4",2025-09-28 13:33:48,"4","18","DAKAR",2025-09-10 12:21:35,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,40,8432.71944444444,"GNB, SEN",FALSE,"ACAP, NAMMCO, IWC, ICCAT, SRFC",FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d7f0a49c3-35ca-c6db-7786-d49a798e2e3c?&start=2025-09-08&end=2025-09-30"")"
"EGALUZE","224580000","ESP","ESP","8109620","fishing","high","fishing","purse_seines","SEN","DAKAR",2025-06-15 13:13:44,"4",2025-07-03 18:49:46,"4","18.2","DAKAR",2025-06-15 13:13:44,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,61.2777777777778,"MRT",FALSE,"IWC, ACAP, SRFC, ICCAT, NAMMCO",FALSE,0,TRUE,1,TRUE,1,37.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a0aa90604-4562-1097-2a1e-56ca4a57e84f?&start=2025-06-13&end=2025-07-05"")"
"EGALUZE","224580000","ESP","ESP","8109620","fishing","high","fishing","purse_seines","SEN","DAKAR",2025-07-08 01:25:10,"4",2025-07-25 23:29:37,"4","17.9","DAKAR",2025-07-08 01:25:10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,55,300.036111111111,"CPV, MRT",FALSE,"ICCAT, SRFC, ACAP, NAMMCO, IWC",FALSE,0,TRUE,4,TRUE,4,20.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a0aa90604-4562-1097-2a1e-56ca4a57e84f?&start=2025-07-06&end=2025-07-27"")"
"EGALUZE","224580000","ESP","ESP","8109620","fishing","high","fishing","purse_seines","SEN","DAKAR",2025-07-29 07:36:05,"4",2025-08-13 05:23:07,"4","14.9","DAKAR",2025-07-29 07:36:05,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,44,369.041666666667,"ESH, MRT",FALSE,"ACAP, SRFC, NAMMCO, IWC, ICCAT",FALSE,0,TRUE,5,TRUE,6,19.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a0aa90604-4562-1097-2a1e-56ca4a57e84f?&start=2025-07-27&end=2025-08-15"")"
"EGALUZE","224580000","ESP","ESP","8109620","fishing","high","fishing","purse_seines","SEN","DAKAR",2025-09-03 18:43:41,"4",2025-09-14 15:48:24,"4","10.9","DAKAR",2025-09-03 18:43:41,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,50,433.108333333333,"MRT",FALSE,"IWC, ICCAT, NAMMCO, SRFC, ACAP",FALSE,0,TRUE,6,TRUE,6,29.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a0aa90604-4562-1097-2a1e-56ca4a57e84f?&start=2025-09-01&end=2025-09-16"")"
"RELEIXO","224706000","ESP","ESP",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-26 21:36:07,"4",2025-09-25 16:42:06,"4","29.8","DAKAR",2025-08-26 21:36:07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,180,19433.1625,"GNB, SEN",FALSE,"SRFC, ICCAT, NAMMCO, ACAP, IWC",FALSE,0,TRUE,1,FALSE,0,99.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a6b7cbb93-3985-24cc-4aef-a1e73929bf7b?&start=2025-08-24&end=2025-09-27"")"
"ALBONIGA","224745000","ESP","ESP","8613267","fishing","high","fishing","purse_seines","SEN","DAKAR",2025-06-24 22:52:43,"4",2025-07-07 17:26:36,"4","12.8","DAKAR",2025-06-24 22:52:43,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,40,333.294444444444,"MRT, CPV",FALSE,"SRFC, NAMMCO, IWC, ACAP, ICCAT",FALSE,0,TRUE,6,TRUE,5,50,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/818356b57-7844-a4ae-919e-36a06ae5a84a?&start=2025-06-22&end=2025-07-09"")"
"ALBONIGA","224745000","ESP","ESP","8613267","fishing","high","fishing","purse_seines","CPV","PALMEIRA",2025-07-21 02:07:04,"4",2025-08-01 15:35:58,"4","11.5","DAKAR",2025-07-10 16:45:06,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,90,495.6875,"MRT, CPV",FALSE,"ICCAT, ACAP, IWC, NAMMCO, SRFC",FALSE,0,TRUE,8,TRUE,10,36.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/818356b57-7844-a4ae-919e-36a06ae5a84a?&start=2025-07-19&end=2025-08-03"")"
"ALBONIGA","224745000","ESP","ESP","8613267","fishing","high","fishing","purse_seines","SEN","DAKAR",2025-08-04 18:43:42,"4",2025-08-25 12:21:04,"4","20.7","DAKAR",2025-08-04 18:43:42,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,135,937.006944444444,"CPV, MRT",FALSE,"IWC, SRFC, NAMMCO, ACAP, ICCAT",FALSE,0,TRUE,14,TRUE,13,30.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/818356b57-7844-a4ae-919e-36a06ae5a84a?&start=2025-08-02&end=2025-08-27"")"
"ALBONIGA","224745000","ESP","ESP","8613267","fishing","high","fishing","purse_seines","SEN","DAKAR",2025-09-04 20:31:17,"4",2025-09-10 16:59:19,"4","5.8","DAKAR",2025-09-04 20:31:17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,55,2333.28611111111,"SEN, MRT",FALSE,"ICCAT, SRFC, ACAP, IWC, NAMMCO",FALSE,0,TRUE,3,TRUE,1,80.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/818356b57-7844-a4ae-919e-36a06ae5a84a?&start=2025-09-02&end=2025-09-12"")"
"COSTA DE  HUELVA","224854000","ESP","ESP","9379820","fishing","high","fishing","trawlers","SEN","DAKAR",2025-06-13 16:53:56,"4",2025-07-28 05:34:35,"4","44.5","DAKAR",2025-06-13 16:53:56,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,545,21129.3916666667,"GNB, SEN",FALSE,"NAMMCO, ACAP, SRFC, IWC, ICCAT",FALSE,0,TRUE,4,FALSE,0,98.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1e31d7cd6-6c64-7b64-d9fd-71ea2e122789?&start=2025-06-11&end=2025-07-30"")"
"COSTA DE  HUELVA","224854000","ESP","ESP","9379820","fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-30 16:15:58,"4",2025-09-11 04:59:35,"4","42.5","DAKAR",2025-07-30 16:15:58,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,400,21888.7972222222,"SEN, GNB",FALSE,"ICCAT, NAMMCO, SRFC, ACAP, IWC",FALSE,0,TRUE,6,FALSE,0,98.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1e31d7cd6-6c64-7b64-d9fd-71ea2e122789?&start=2025-07-28&end=2025-09-13"")"
